src,dst
30453,3955082
30487,924130
30523,2156016
30627,5038121
30707,2697730
30833,1666442
30872,4836357
31148,4760148
31202,5182482
31559,240830
31559,2381989
31559,59834
31559,5486640
31559,4023567
31852,4034153
31852,3246431
31852,2057246
31852,801309
31852,383819
31852,4074728
31852,3830575
31852,3302397
32101,2013203
32101,2749120
32101,1270421
32101,466630
32485,3072266
32485,4107393
32788,362392
32935,3493986
32962,1642651
33228,4862218
33228,4019763
33228,5329051
33228,1268647
33228,3482485
33228,4588197
33228,3984064
33277,4082979
33372,4211950
33382,3376057
33437,427465
33437,1956440
33437,5480895
33437,2571472
33752,3065378
33866,3454033
33950,3406336
34001,4599086
34062,4391578
34206,423025
34240,4531308
34361,3004494
34361,3041843
34361,3994191
34361,373825
34361,5532981
34361,4263096
34361,2108829
34361,4137522
34361,2816047
34361,143693
34361,2074678
34361,5235892
34361,861659
34361,4137126
34361,4654685
34361,426793
34361,2741667
34361,367672
34361,469101
34361,2269186
34361,4386404
34361,4095957
34361,2682090
34361,2302291
34361,2673724
34361,1473562
34361,816392
34519,5480895
34519,3594196
34519,2259213
34601,3670542
34649,3562225
34677,2036707
35083,3249331
35178,2865281
35507,3899800
35572,5390748
35842,2872108
35842,3756408
35842,2944715
35842,3099754
35842,4887324
35842,4991804
35842,2192620
35842,1819515
35842,5378081
35842,2526596
35842,1794853
35842,4074429
35842,4760543
35842,2062515
35842,5457100
35842,3860150
35842,3940295
35842,2234533
35842,5601728
35842,989389
35842,2972088
35842,3977123
35842,1671935
35842,3174369
35842,2005584
35842,190587
35842,3396846
35842,3992161
35842,1964037
35842,372100
35842,3329316
35842,2120412
35842,3925850
35842,2430744
35842,3728325
35842,2883244
35842,434816
35842,4156335
35842,1286371
35842,4852747
35848,568073
35860,931768
35964,590315
35964,4192421
36093,3131031
36222,4266565
36255,3227008
36264,3469697
36753,4237434
36945,2080513
36945,3735638
36990,4259098
37004,3351370
37004,1009518
37071,4363034
37081,3431980
37209,786590
37209,1769636
37443,664631
37604,4849274
37604,1291251
37678,2468339
37834,4097538
37993,4437037
37996,2243672
38020,2796788
38037,4896090
38047,2618970
38288,1082274
38288,4288263
38310,1148862
38498,2346090
38548,745007
38564,5167350
38751,543359
38802,2082639
38802,1750339
38802,271435
38802,5357076
38802,4181862
38905,4238918
38916,608075
38935,3249130
38936,2168225
38936,75403
38936,4293525
39057,5378557
39057,3277422
39057,1559485
39057,4981280
39057,3583795
39057,2932436
39057,5258023
39057,566134
39057,3077640
39057,1992183
39057,5280150
39057,448589
39057,1236506
39057,1958863
39057,2147370
39057,4908925
39057,2770513
39057,3602740
39057,562046
39057,3625795
39057,1540601
39057,3076190
39057,987434
39057,3366359
39057,2798985
39057,1520450
39057,2443286
39057,1748687
39057,2885630
39057,644746
39057,820426
39057,3598234
39057,5112121
39057,1437897
39057,2024896
39371,2869750
39371,580333
39371,1386516
39371,4713139
39371,4948139
39657,1146392
39665,3160765
39713,3111394
40038,2010842
40183,4202195
40218,5198235
40285,520994
40312,632513
40395,5503429
40603,4645253
40634,3125665
40714,5572266
40714,1310929
40714,3930934
40730,5513249
40730,852306
40769,3726082
40837,2098634
41009,5495386
41009,2416674
41009,4574375
41009,523851
41012,603626
41016,3303920
41203,4570092
41755,2221966
42232,3713867
42345,4312220
42406,1727309
42415,5574266
42579,2681587
42646,604146
42646,5240786
42646,815506
42786,2880639
42893,3488248
42964,3737565
42983,335461
43012,1962041
43012,1009588
43012,2660529
43012,5087462
43268,266938
43283,2921147
43283,3562044
43392,2436802
43392,3806696
43392,3488053
43455,3522828
43857,3650434
44133,1922771
44596,661773
44600,3636576
44662,3845402
44662,2283941
44785,871800
44794,575469
44794,241284
44794,1890604
44841,4599848
44998,4742951
45018,1864974
45111,274343
45197,2248930
45217,5277145
45217,3594871
45217,5482987
45217,2489144
45217,2508209
45217,4906624
45217,4764114
45315,2942911
45582,5020784
45586,3820229
45809,2282522
45852,4738221
45916,5348267
45916,1012939
45993,4002027
46217,2022304
46504,5346021
46640,4386567
47628,1275141
48027,872320
48027,4673984
48070,5402212
48083,1393571
48357,2575080
48425,4602048
48546,2323147
48875,1834584
48921,839847
49004,367804
49037,4781874
49037,4310690
49196,823295
49196,3344506
49357,3947816
49364,3507192
49410,4444699
49423,1066870
49423,4479827
49423,312557
49423,108231
49465,824546
49807,3639575
49922,4417543
50271,2891535
50280,1743189
50421,1420269
50552,2037497
50552,2647560
50662,3274753
50734,1520981
50787,1305719
50845,2090571
50845,89439
50845,2436997
50845,3602773
50845,4135666
50845,1562796
50845,1790730
50845,3013242
50845,4693694
50845,1537007
50867,4946765
50867,5536501
50867,2700920
50939,1033652
50953,375449
50953,3725785
50953,148573
50953,4317410
50953,2992140
50989,2074722
51030,4890343
51041,5226538
51041,3969509
51041,5032375
51041,4586458
51041,530018
51041,2576306
51041,2534362
51041,1568284
51041,1318914
51041,5209451
51041,4329706
51041,2974017
51041,3789310
51041,1064366
51041,2556391
51041,1851888
51041,5144388
51041,3512043
51041,4135980
51041,3802616
51041,245888
51041,1127673
51041,5217723
51041,4178915
51041,2004543
51041,3145222
51041,1145668
51041,3204929
51041,5124121
51041,40079
51121,3674690
51131,239443
51157,1396466
51181,1003336
51290,4173218
51290,1070733
51336,1225760
51348,2641532
51535,1618576
51535,3523964
51687,1989781
51888,4493366
51888,773588
51888,3220036
51888,652263
51888,3651829
51888,3431006
51888,1243338
51888,3765930
51888,2813661
51888,2910632
51888,3774674
51888,2553680
51888,3353882
51888,3661272
51888,3848969
51932,4733516
51932,4500321
51932,3225790
51932,3411383
51932,3508842
51932,1641033
51932,2836906
51932,3007000
51932,821917
51932,5240398
51932,903719
51932,137549
51932,490209
51932,5276505
51932,2706495
51932,3138843
51932,1943489
51990,3778775
52115,2080911
52180,191606
52203,806690
52203,4990894
52203,5472449
52203,1377495
52203,954124
52339,2669678
52631,3120384
52631,4035736
52638,5372409
52816,1076505
53346,798965
53346,4936956
53703,1796132
53703,3923748
53756,1718122
53756,2773667
53756,2531555
53963,4051070
53963,1358126
53963,3253931
54096,1203787
54096,2326910
54329,1612872
54436,4121618
54436,2303048
54436,5224811
54436,4844185
54436,4052201
54436,2560666
54509,2265821
54520,3739250
54520,2751889
54520,5231855
54520,4334939
54520,2995527
54550,4938649
54974,4479230
54974,4923492
55258,1451717
55323,4527493
55446,497035
55484,688791
55618,1163013
55644,4358733
55644,3603649
55644,338922
55644,598119
55644,3409242
55644,1354425
55760,635627
55859,5008047
55859,3327741
55859,732094
56278,3484033
56304,756400
56304,3371529
56304,1335041
56489,629149
56810,989585
56810,3093553
56984,1661645
56997,707261
57011,3329377
57024,1620790
57073,420063
57073,1386193
57081,507982
57315,2489956
57589,1316747
57848,2578885
57848,3069066
57848,5488831
57952,1602727
57980,963832
58207,3537731
58265,1843020
58433,5034691
58433,2769977
58583,1375078
58583,1237804
58583,3565289
58904,2828093
59098,3521059
59158,2569683
59303,101189
59303,170827
59588,2961729
59588,980945
59588,3349661
59622,5016539
59933,2878478
59972,5089947
60081,4827428
60081,4068778
60081,2583544
60178,2464322
60325,4117561
60707,1910673
60736,400897
60868,2803029
61125,115769
61138,2408341
61194,2495539
61286,3657724
61286,1106387
62098,4464314
62351,1101666
62512,5030230
62626,4055862
62693,2805124
62713,355468
62959,517253
63017,5362302
63037,1240436
63037,3198429
63037,2807114
63045,2698542
63045,676302
63045,53623
63045,4114376
63193,4235083
63425,133295
63438,1248282
63460,5278530
63488,4986669
63547,3259352
63711,1469136
63714,159823
63714,3891218
63714,1474270
63714,3346424
63714,1581582
63805,2110152
63805,1148151
63805,827058
63812,2252526
64398,5416400
64486,2299608
64612,1012017
64696,1354026
64753,5291322
64784,975604
64941,996781
64964,1416822
65227,2528570
65227,5269165
65227,1700464
65484,5039232
65605,1666071
65605,5574628
65610,4289415
65615,5246064
65820,4135219
65941,102691
65980,4127886
66026,4543625
66170,207189
66191,3919947
66420,3574570
66420,2026798
66420,4258563
66420,4888296
66529,1034308
66724,2337323
66771,782408
66789,1642871
66952,5475681
66998,4488919
67088,202488
67227,3457658
67227,5554120
67227,627308
67227,3425695
67227,3902055
67227,4958401
67234,3171477
67234,2479373
67234,5079443
67493,3304608
67508,2151667
67614,3393598
67614,573131
67614,739454
67614,2395823
67614,4741946
67614,4184983
67614,1852012
67614,4130753
67614,2627030
67614,4446541
67614,4384242
67744,72942
67949,3877560
67949,733422
67949,349475
67949,654182
67949,2873701
67949,883591
68056,3243331
68060,2139954
68133,2109625
68290,4921062
68290,4129070
68290,209461
68290,1799340
68290,5330205
68290,17401
68290,1061847
68290,951951
68290,4081118
68290,4668474
68290,3242666
68486,2534300
68548,945240
68548,137263
68769,372084
68953,675783
69028,3206168
69238,1306768
69319,2470672
69319,1459487
69319,2027921
69319,4781344
69319,3761903
69320,5200170
69320,4805940
69641,2116173
69641,5102082
69662,4579896
69702,499028
69702,2236243
69734,191104
69734,2475579
69762,785639
69762,2196794
70082,58746
70305,1666071
70399,597208
70399,5168060
70399,339246
70399,2181290
70399,5043337
70399,1487066
70399,5488250
70399,3485853
70399,3014140
70399,3408515
70399,2931225
70399,2398797
70399,803929
70399,2042156
70399,1449127
70399,1519902
70399,4475263
70399,1428899
70399,4461577
70399,969411
70399,2416438
70399,87618
70399,3086962
70399,3965600
70399,2139393
70399,472818
70408,820977
70408,3081133
70408,5244482
70683,2830009
70704,4899330
70821,2128868
70880,165359
70880,3779969
70880,1823567
70880,4285495
70925,1787384
71039,2529422
71116,1148862
71116,3825133
71116,1462450
71116,4317410
71116,2533721
71116,1285427
71179,217199
71179,2087241
71179,1058387
71338,4167876
71389,5395041
71389,1267489
71389,1676451
71389,111155
71389,2623912
71389,3781566
71389,880051
71389,3256089
71389,1903909
71389,2962684
71389,4464099
71389,1776791
71655,2574228
71660,5075390
71732,2629894
71880,230591
71901,678086
71949,675691
71949,4211385
72005,2004652
72028,3803237
72028,3311052
72371,3343283
72529,4747191
72595,4297067
72671,2789369
72686,2519954
72946,1417339
72946,1416740
73050,4854422
73183,4514091
73264,76829
73291,5265182
73343,2649024
73480,1571154
73506,4228780
73506,5200606
73506,2450089
73506,1541656
73715,4435809
73715,3229135
73721,1420937
73721,2945479
73721,378185
73756,395493
73774,4255466
73825,683458
73825,2945487
73825,2138177
73955,5252116
74050,5486145
74108,4716112
74133,3428798
74605,4407341
75003,5300589
75082,4684785
75192,5315810
75358,5014422
75358,1045984
75537,1909284
75537,1746076
75574,3333201
75575,2978482
75854,4210850
75900,2978659
76061,3211684
76282,7692
76339,1745293
76343,1811666
76470,5560995
76589,3180420
76632,2409265
76655,3346120
76655,1185304
76655,880897
76701,4070137
76701,4266890
76701,1551056
76808,765680
76829,2690916
76935,3327285
76935,3079256
77033,2605565
77104,2132297
77151,991128
77171,3237479
77275,1845604
77291,811056
77291,76829
77291,3866870
77481,3623562
77792,4532377
78010,1882004
78029,954929
78187,3519960
78212,519348
78212,4238985
78228,950492
78284,3812676
78488,2001263
78502,496062
78566,113788
78597,3451395
78786,2055323
78871,2117353
78922,2116255
78922,388521
78922,1740978
78922,3803689
78922,3463526
78922,2189973
79062,22756
79062,3993037
79247,4952947
79247,499606
79247,1243752
79247,4772841
79347,4354607
79581,4237200
79791,3722790
79856,3331516
79942,5503175
80034,4251825
80062,1675824
80191,2194152
80694,4608857
80837,3373840
81030,1677194
81204,3101249
81283,3499184
81568,437099
81598,4938649
81619,816285
81749,5411257
81888,4380077
81968,2686065
82167,3959235
82167,4177507
82167,4082446
82167,4915724
82246,1111938
82399,2757449
82423,3582418
82427,1061234
82535,5203199
82535,2705556
82535,2843616
82535,5162648
82535,227612
82535,5313736
82535,4929144
82535,2442409
82535,1394536
82535,1648467
82535,1539499
82535,650111
82535,4766248
82535,2772394
82535,1134217
82549,5435402
82583,3413253
82814,4058404
82814,3129545
82814,4068669
82814,211613
82814,1626069
82814,5142433
82814,2643818
82814,5286473
82814,4934192
82814,4372670
82852,3683759
82859,1465289
82859,4235502
82859,1732002
82859,2232658
83105,4059596
83110,4488647
83110,2566551
83110,4076127
83110,455104
83110,1847315
83110,4484668
83110,3498239
83110,2166371
83110,1755843
83110,993351
83110,5566453
83110,2408871
83110,4001211
83110,2549613
83110,5384857
83110,2991462
83110,3271903
83110,1058293
83110,5577417
83110,180662
83110,5568314
83110,4548253
83110,4300444
83110,2122997
83110,560947
83110,4268343
83110,3002796
83110,5541103
83110,652160
83110,4023562
83110,825882
83110,1862588
83110,5561278
83110,3604830
83110,1270102
83110,2458613
83110,1793906
83223,3021855
83490,4001231
83518,918529
83736,2821868
83736,2156016
83944,2302184
83946,3468333
83946,685317
83946,4827108
83946,5504689
83946,2643275
83946,5323150
83961,2903755
84029,2694331
84029,4322466
84029,4802574
84029,310483
84029,668733
84066,110460
84277,1997382
84277,4392793
84346,1287962
84378,1020103
84378,2436464
84502,779732
84502,4447950
84502,4011523
84502,5557249
84502,2904584
84502,3891520
84502,3960473
84502,2129881
84502,977030
84502,316934
84502,2046328
84502,2010487
84502,2879235
84502,1171438
84502,171775
84502,1650938
84502,3329377
84502,5067357
84502,4291791
84502,5323751
84637,2662153
84712,863609
84712,3197874
84792,5507933
84799,4265658
84916,4072433
84917,4159565
85170,3987009
85214,1834202
85235,3197052
85296,3846090
85334,4821296
85383,726489
85383,1471153
85383,3556508
85460,4879620
85625,846532
85677,434639
85704,263500
85704,4636758
85704,3908834
85773,5451636
85883,1450805
85883,709106
85919,2502901
85996,2966462
86030,5405497
86109,2025099
86132,273764
86450,4267372
86484,4735186
86484,1881434
86484,4693491
86484,1397688
86484,2903265
86507,1929946
86573,4721180
86606,2916143
86732,4410927
86877,62512
86877,1344151
86877,4436386
86896,3156898
86896,2237274
86896,3846231
86896,927262
86896,3396889
86896,5448838
86949,5341479
86949,1893412
86974,2868621
86974,77580
87032,3239472
87032,3617305
87032,479391
87032,4153515
87032,1990424
87032,1887712
87032,5145428
87032,2266136
87032,4747047
87032,2963516
87032,963268
87032,4199382
87032,3054468
87032,4663573
87032,1150167
87032,2220537
87032,1630366
87032,3678911
87032,1419964
87032,2470321
87032,58367
87032,2140581
87032,2436663
87032,2126268
87032,3207593
87032,421061
87032,4116235
87032,3186582
87032,1582882
87032,1662185
87032,2368004
87032,4109613
87032,2238123
87032,3525744
87032,1887174
87032,4566593
87032,4677248
87032,273072
87032,1383952
87032,4286409
87032,566832
87032,4120493
87032,5101061
87032,1537305
87032,1964678
87032,4813531
87032,4625062
87032,3755593
87032,4499265
87032,2210997
87032,667263
87067,66768
87123,2758882
87537,4701467
87537,718517
87537,3778427
87563,3895793
87563,3354509
87563,2566271
87563,2971176
87847,2553466
88053,1769350
88307,2778431
88307,5271071
88343,5388728
88343,4947396
88668,5465141
88668,873594
88668,605481
88668,4914274
88668,1924995
88980,4855503
89288,206936
89288,2334805
89383,3719921
89397,2178911
89490,3657372
89536,2405579
89573,3797037
89587,1419044
90018,1492196
90095,3335946
90095,3860321
90095,5165118
90095,4476789
90095,688109
90095,1075
90121,3522056
90216,3324175
90362,4955369
90579,2379281
90579,4093436
90579,5162390
90714,713879
90714,743319
90850,5170606
90881,3190940
91001,4278807
91051,3179745
91051,517041
91164,4688600
91164,441324
91229,3607284
91258,4515822
91281,4567930
91281,1255054
91281,1144279
91281,498590
91281,2128234
91281,1401602
91281,1570093
91281,4806408
91281,2093455
91281,494018
91281,4886460
91281,2628915
91281,689984
91281,4505477
91281,1120175
91281,4758918
91281,2758332
91281,1486751
91281,759065
91281,1121556
91281,1681753
91281,1010284
91281,1942810
91281,1766294
91281,3422119
91281,3132368
91281,3414273
91281,855251
91281,2425338
91281,5281686
91281,579005
91281,3192151
91281,2804804
91281,1955320
91281,5509264
91281,3036146
91281,1045501
91281,1337034
91281,1314403
91281,2389878
91281,4786039
91281,155370
91281,899703
91281,3960508
91281,3580271
91281,4617755
91281,1267766
91281,509379
91281,4268802
91281,1633834
91281,4121573
91281,2874879
91281,2785015
91281,3011040
91281,2581517
91281,1981679
91281,1913075
91281,1177777
91281,4928620
91281,3294082
91281,4284695
91281,462780
91281,2831458
91281,1310732
91281,2431585
91281,3745183
91281,2495998
91281,3197516
91281,1355063
91281,137587
91281,1210681
91281,1072949
91281,607611
91281,4097334
91281,3810546
91281,4216848
91281,1273697
91281,4833658
91281,5082130
91281,3176302
91281,1626825
91281,3842221
91281,3920079
91281,4043974
91281,3383781
91281,4452868
91281,1053845
91281,2761730
91281,1692447
91281,5536129
91281,3703572
91281,3426624
91281,729988
91281,4899341
91400,1373099
91421,4737681
91712,840499
91872,5457678
91872,5224197
91947,1440224
91972,4820189
92072,3025501
92089,5413078
92360,197438
92519,4297995
92684,4892696
92797,674704
92797,402941
92797,3100274
92797,1055967
92797,838523
92797,3938552
92797,4940701
92797,709106
92797,1867805
92797,5539899
92828,224384
92837,5483470
92860,3276665
92860,2751889
92860,1272384
92860,4702685
92860,912881
92860,553670
92860,263084
92860,4364732
92889,1342816
92952,5115270
93187,5025493
93200,2842047
93200,3186012
93301,860885
93301,4202270
93301,2598870
93301,735079
93301,4623753
93301,334993
93301,2258784
93301,741557
93301,1098985
93301,1767947
93301,3711012
93301,4445816
93301,2380403
93301,3524524
93301,4879748
93301,2937920
93301,1743873
93301,1671207
93301,4627602
93301,3878125
93301,1074231
93301,715641
93301,3634774
93301,52549
93301,3442750
93309,5239692
93432,2529310
93432,2962331
93489,4602101
93508,3966102
93717,4252139
93739,2929309
93932,4179301
93937,1195851
93937,3980485
93937,3469738
93937,3636484
93937,4537769
93967,5483747
93976,5261185
94040,1410770
94040,1224510
94040,2931647
94040,5437902
94040,5233175
94040,3069887
94040,3730689
94040,5112548
94040,1420530
94040,3176318
94040,5070848
94040,1067762
94100,2987968
94168,1625202
94288,5478585
94596,4943129
94642,3852503
94809,615038
94858,3268804
94858,4915724
95002,2916600
95050,1813591
95090,5452554
95204,252762
95421,3373814
95438,41009
95539,3460773
95539,4764005
95539,544965
95556,4264163
95556,2496051
95603,4462734
95964,1741348
95974,2518708
96112,850394
96664,5014998
96726,2414492
96926,4654677
97004,4840374
97004,1882200
97357,2213886
97406,5288284
97406,5153416
97410,173126
97469,1714472
97559,3725785
97945,365109
98094,3717069
98185,3061448
98226,4300947
98448,3026910
98448,3855600
98448,2675396
98448,3473678
98448,4807813
98495,1927552
98501,2900243
98518,2169043
98556,4116586
98570,2232484
98696,4416087
98721,3466386
98891,2402829
99104,4609593
99104,1622288
99104,776184
99104,3680158
99104,5391431
99104,2713265
99104,731500
99104,5426365
99104,4182620
99104,288129
99104,343440
99104,3376529
99104,584108
99104,2221013
99104,2203601
99104,4013045
99104,1491721
99104,5354066
99104,712866
99104,4238446
99104,5542454
99104,4286175
99104,962479
99104,4180262
99116,1350825
99495,4327807
99594,4538655
99935,5484072
100006,5509810
100006,464071
100006,4792427
100006,5232318
100208,4293242
100215,2244365
100215,953690
100215,5019557
100215,1192380
100215,3563558
100422,2197282
100658,660539
100693,5579634
100706,3666205
100799,1320170
100799,996076
100799,3977968
100882,4605625
100882,4609970
101038,1689205
101109,4984432
101277,1114950
101387,2679259
